lens_id,label,value,category
canon_15-45_3p5-6p3_stm,Focus method,Internal,Focus
canon_15-45_3p5-6p3_stm,Distance scale,No,Focus
canon_15-45_3p5-6p3_stm,DoF scale,No,Focus
canon_15-45_3p5-6p3_stm,Weight,130 g (0.29 lb),Physical
canon_15-45_3p5-6p3_stm,Diameter,61 mm (2.4″),Physical
canon_15-45_3p5-6p3_stm,Length,45 mm (1.77″),Physical
canon_15-45_3p5-6p3_stm,Sealing,No,Physical
canon_15-45_3p5-6p3_stm,Zoom method,Rotary (extending),Physical
canon_15-45_3p5-6p3_stm,Power zoom,No,Physical
canon_15-45_3p5-6p3_stm,Zoom lock,No,Physical
canon_15-45_3p5-6p3_stm,Filter thread,49.0 mm,Physical
zeiss_loxia_21_2p8,Lens type,Prime lens,Principal specifications
zeiss_loxia_21_2p8,Max Format size,35mm FF,Principal specifications
zeiss_loxia_21_2p8,Focal length,21 mm,Principal specifications
zeiss_loxia_21_2p8,Image stabilization,No,Principal specifications
zeiss_loxia_21_2p8,Lens mount,Sony E,Principal specifications
zeiss_loxia_21_2p8,Maximum aperture,F2.8,Aperture
zeiss_loxia_21_2p8,Minimum aperture,F22,Aperture
zeiss_loxia_21_2p8,Aperture ring,Yes,Aperture
zeiss_loxia_21_2p8,Elements,11,Optics
zeiss_loxia_21_2p8,Groups,9,Optics
zeiss_loxia_21_2p8,Minimum focus,0.25 m (9.84″),Focus
zeiss_loxia_21_2p8,Maximum magnification,0.13×,Focus
zeiss_loxia_21_2p8,Autofocus,No,Focus
zeiss_loxia_21_2p8,Full time manual,Yes,Focus
zeiss_loxia_21_2p8,Focus method,Internal,Focus
zeiss_loxia_21_2p8,Distance scale,Yes,Focus
zeiss_loxia_21_2p8,DoF scale,No,Focus
zeiss_loxia_21_2p8,Weight,394 g (0.87 lb),Physical
zeiss_loxia_21_2p8,Diameter,62 mm (2.44″),Physical
zeiss_loxia_21_2p8,Length,72 mm (2.83″),Physical
zeiss_loxia_21_2p8,Materials,Metal,Physical
zeiss_loxia_21_2p8,Sealing,Yes,Physical
zeiss_loxia_21_2p8,Colour,Black,Physical
zeiss_loxia_21_2p8,Filter thread,52.0 mm,Physical
zeiss_loxia_21_2p8,Tripod collar,No,Physical
sigma_20_1p4,Lens type,Prime lens,Principal specifications
sigma_20_1p4,Max Format size,35mm FF,Principal specifications
sigma_20_1p4,Focal length,20 mm,Principal specifications
sigma_20_1p4,Image stabilization,No,Principal specifications
sigma_20_1p4,Lens mount,"Canon EF, Nikon F (FX), Sigma SA Bayonet",Principal specifications
sigma_20_1p4,Maximum aperture,F1.4,Aperture
sigma_20_1p4,Minimum aperture,F16,Aperture
sigma_20_1p4,Aperture ring,No,Aperture
sigma_20_1p4,Number of diaphragm blades,9,Aperture
sigma_20_1p4,Aperture notes,Rounded blades,Aperture
sigma_20_1p4,Elements,15,Optics
sigma_20_1p4,Groups,11,Optics
sigma_20_1p4,Special elements / coatings,"Two FLD, five SLD elements + Super Multi-Layer coating",Optics
sigma_20_1p4,Minimum focus,0.30 m (11.81″),Focus
sigma_20_1p4,Maximum magnification,0.14×,Focus
sigma_20_1p4,Autofocus,Yes,Focus
sigma_20_1p4,Motor type,Ring-type ultrasonic,Focus
sigma_20_1p4,Full time manual,Yes,Focus
sigma_20_1p4,Focus method,Internal,Focus
sigma_20_1p4,Distance scale,Yes,Focus
sigma_20_1p4,DoF scale,No,Focus
sigma_20_1p4,Weight,950 g (2.09 lb),Physical
sigma_20_1p4,Diameter,91 mm (3.57″),Physical
sigma_20_1p4,Length,130 mm (5.11″),Physical
sigma_20_1p4,Sealing,No,Physical
sigma_20_1p4,Colour,Black,Physical
sigma_20_1p4,Hood supplied,Yes,Physical
sigma_20_1p4,Tripod collar,No,Physical
pentax_24-70_f2p8_wr,Lens type,Zoom lens,Principal specifications
pentax_24-70_f2p8_wr,Max Format size,35mm FF,Principal specifications
pentax_24-70_f2p8_wr,Focal length,24–70 mm,Principal specifications
pentax_24-70_f2p8_wr,Image stabilization,No,Principal specifications
pentax_24-70_f2p8_wr,Lens mount,Pentax KAF3,Principal specifications
pentax_24-70_f2p8_wr,Maximum aperture,F2.8,Aperture
pentax_24-70_f2p8_wr,Minimum aperture,F22,Aperture
pentax_24-70_f2p8_wr,Aperture ring,No,Aperture
pentax_24-70_f2p8_wr,Number of diaphragm blades,9,Aperture
pentax_24-70_f2p8_wr,Elements,17,Optics
pentax_24-70_f2p8_wr,Groups,12,Optics
pentax_24-70_f2p8_wr,Special elements / coatings,Three ED + four aspherical elements + HD Coating,Optics
pentax_24-70_f2p8_wr,Minimum focus,0.38 m (14.96″),Focus
pentax_24-70_f2p8_wr,Maximum magnification,0.2×,Focus
pentax_24-70_f2p8_wr,Autofocus,Yes,Focus
pentax_24-70_f2p8_wr,Motor type,Ultrasonic,Focus
pentax_24-70_f2p8_wr,Full time manual,Yes,Focus
pentax_24-70_f2p8_wr,Focus method,Internal,Focus
pentax_24-70_f2p8_wr,Distance scale,Yes,Focus
pentax_24-70_f2p8_wr,DoF scale,No,Focus
pentax_24-70_f2p8_wr,Weight,787 g (1.74 lb),Physical
pentax_24-70_f2p8_wr,Diameter,89 mm (3.48″),Physical
pentax_24-70_f2p8_wr,Length,110 mm (4.31″),Physical
pentax_24-70_f2p8_wr,Sealing,Yes,Physical
pentax_24-70_f2p8_wr,Colour,Black,Physical
pentax_24-70_f2p8_wr,Filter thread,82.0 mm,Physical
pentax_24-70_f2p8_wr,Hood supplied,Yes,Physical
pentax_24-70_f2p8_wr,Hood product code,PH-RBD82,Physical
samyang_21_1p4_ed_as_umc_cs,Lens type,Prime lens,Principal specifications
samyang_21_1p4_ed_as_umc_cs,Max Format size,APS-C / DX,Principal specifications
samyang_21_1p4_ed_as_umc_cs,Focal length,21 mm,Principal specifications
samyang_21_1p4_ed_as_umc_cs,Image stabilization,No,Principal specifications
samyang_21_1p4_ed_as_umc_cs,Lens mount,"Canon EF-M, Fujifilm X, Micro Four Thirds, Sony E",Principal specifications
samyang_21_1p4_ed_as_umc_cs,Maximum aperture,F1.4,Aperture
samyang_21_1p4_ed_as_umc_cs,Minimum aperture,F22,Aperture
samyang_21_1p4_ed_as_umc_cs,Aperture ring,Yes,Aperture
samyang_21_1p4_ed_as_umc_cs,Number of diaphragm blades,9,Aperture
samyang_21_1p4_ed_as_umc_cs,Aperture notes,Circular blades,Aperture
samyang_21_1p4_ed_as_umc_cs,Elements,8,Optics
samyang_21_1p4_ed_as_umc_cs,Groups,7,Optics
samyang_21_1p4_ed_as_umc_cs,Special elements / coatings,3 aspherical and 2 ED elements + Ultra Multi Coating,Optics
samyang_21_1p4_ed_as_umc_cs,Minimum focus,0.28 m (11.02″),Focus
samyang_21_1p4_ed_as_umc_cs,Autofocus,No,Focus
samyang_21_1p4_ed_as_umc_cs,Full time manual,Yes,Focus
samyang_21_1p4_ed_as_umc_cs,Focus method,Internal,Focus
samyang_21_1p4_ed_as_umc_cs,Distance scale,Yes,Focus
samyang_21_1p4_ed_as_umc_cs,DoF scale,Yes,Focus
samyang_21_1p4_ed_as_umc_cs,Weight,275 g (0.61 lb),Physical
samyang_21_1p4_ed_as_umc_cs,Diameter,64 mm (2.53″),Physical
samyang_21_1p4_ed_as_umc_cs,Length,68 mm (2.66″),Physical
samyang_21_1p4_ed_as_umc_cs,Sealing,No,Physical
samyang_21_1p4_ed_as_umc_cs,Colour,Black,Physical
samyang_21_1p4_ed_as_umc_cs,Filter thread,58.0 mm,Physical
samyang_21_1p4_ed_as_umc_cs,Hood supplied,Yes,Physical
samyang_21_1p4_ed_as_umc_cs,Tripod collar,No,Physical
rokinon_21_1p4,Lens type,Prime lens,Principal specifications
rokinon_21_1p4,Max Format size,APS-C / DX,Principal specifications
rokinon_21_1p4,Focal length,21 mm,Principal specifications
rokinon_21_1p4,Image stabilization,No,Principal specifications
rokinon_21_1p4,Lens mount,"Canon EF-M, Fujifilm X, Micro Four Thirds, Sony E",Principal specifications
rokinon_21_1p4,Maximum aperture,F1.4,Aperture
rokinon_21_1p4,Minimum aperture,F22,Aperture
rokinon_21_1p4,Aperture ring,Yes,Aperture
rokinon_21_1p4,Number of diaphragm blades,9,Aperture
rokinon_21_1p4,Elements,8,Optics
rokinon_21_1p4,Groups,7,Optics
rokinon_21_1p4,Special elements / coatings,"3 aspherical + 1 ED element, Ultra Multi-Coating",Optics
rokinon_21_1p4,Minimum focus,0.30 m (11.81″),Focus
rokinon_21_1p4,Autofocus,No,Focus
rokinon_21_1p4,Full time manual,Yes,Focus
rokinon_21_1p4,Focus method,Internal,Focus
rokinon_21_1p4,Distance scale,Yes,Focus
rokinon_21_1p4,Weight,275 g (0.61 lb),Physical
rokinon_21_1p4,Diameter,64 mm (2.53″),Physical
rokinon_21_1p4,Length,68 mm (2.66″),Physical
rokinon_21_1p4,Sealing,No,Physical
rokinon_21_1p4,Filter thread,58.0 mm,Physical
rokinon_21_1p4,Hood supplied,Yes,Physical
rokinon_50_1p4,Lens type,Prime lens,Principal specifications
rokinon_50_1p4,Max Format size,35mm FF,Principal specifications
rokinon_50_1p4,Focal length,50 mm,Principal specifications
rokinon_50_1p4,Image stabilization,No,Principal specifications
rokinon_50_1p4,Lens mount,"Canon EF, Nikon F (FX), Pentax KAF, Sony/Minolta Alpha, Sony E",Principal specifications
rokinon_50_1p4,Maximum aperture,F1.4,Aperture
rokinon_50_1p4,Minimum aperture,F22,Aperture
rokinon_50_1p4,Aperture ring,Yes,Aperture
rokinon_50_1p4,Number of diaphragm blades,8,Aperture
rokinon_50_1p4,Elements,9,Optics
rokinon_50_1p4,Groups,6,Optics
rokinon_50_1p4,Special elements / coatings,"1 hybrid + 1 aspherical element, Ultra Multi Coating",Optics
rokinon_50_1p4,Minimum focus,0.45 m (17.72″),Focus
rokinon_50_1p4,Autofocus,No,Focus
rokinon_50_1p4,Full time manual,Yes,Focus
rokinon_50_1p4,Focus method,Internal,Focus
rokinon_50_1p4,Distance scale,Yes,Focus
rokinon_50_1p4,DoF scale,Yes,Focus
rokinon_50_1p4,Weight,535 g (1.18 lb),Physical
rokinon_50_1p4,Diameter,82 mm (3.21″),Physical
rokinon_50_1p4,Length,75 mm (2.94″),Physical
rokinon_50_1p4,Sealing,No,Physical
rokinon_50_1p4,Filter thread,77.0 mm,Physical
rokinon_50_1p4,Hood supplied,Yes,Physical
rokinon_50_1p2,Lens type,Prime lens,Principal specifications
rokinon_50_1p2,Max Format size,APS-C / DX,Principal specifications
rokinon_50_1p2,Focal length,50 mm,Principal specifications
rokinon_50_1p2,Image stabilization,No,Principal specifications
rokinon_50_1p2,Lens mount,"Canon EF-M, Fujifilm X, Micro Four Thirds, Sony E",Principal specifications
rokinon_50_1p2,Maximum aperture,F1.2,Aperture
rokinon_50_1p2,Minimum aperture,F16,Aperture
rokinon_50_1p2,Aperture ring,Yes,Aperture
rokinon_50_1p2,Number of diaphragm blades,9,Aperture
rokinon_50_1p2,Elements,9,Optics
rokinon_50_1p2,Groups,7,Optics
rokinon_50_1p2,Special elements / coatings,"2 aspherical elements, Ultra Multi Coating",Optics
rokinon_50_1p2,Minimum focus,0.50 m (19.69″),Focus
rokinon_50_1p2,Autofocus,No,Focus
rokinon_50_1p2,Full time manual,Yes,Focus
rokinon_50_1p2,Focus method,Internal,Focus
rokinon_50_1p2,Distance scale,Yes,Focus
rokinon_50_1p2,Weight,385 g (0.85 lb),Physical
rokinon_50_1p2,Diameter,68 mm (2.66″),Physical
rokinon_50_1p2,Length,74 mm (2.92″),Physical
rokinon_50_1p2,Sealing,No,Physical
rokinon_50_1p2,Filter thread,62.0 mm,Physical
rokinon_50_1p2,Hood supplied,Yes,Physical
rokinon_50_1p2,Tripod collar,No,Physical
samyang_50_1p2_as_umc_cs,Lens type,Prime lens,Principal specifications
samyang_50_1p2_as_umc_cs,Max Format size,APS-C / DX,Principal specifications
samyang_50_1p2_as_umc_cs,Focal length,50 mm,Principal specifications
samyang_50_1p2_as_umc_cs,Image stabilization,No,Principal specifications
samyang_50_1p2_as_umc_cs,Lens mount,"Canon EF-M, Fujifilm X, Micro Four Thirds, Sony E",Principal specifications
samyang_50_1p2_as_umc_cs,Maximum aperture,F1.2,Aperture
samyang_50_1p2_as_umc_cs,Minimum aperture,F16,Aperture
samyang_50_1p2_as_umc_cs,Aperture ring,Yes,Aperture
samyang_50_1p2_as_umc_cs,Number of diaphragm blades,9,Aperture
samyang_50_1p2_as_umc_cs,Aperture notes,Circular blades,Aperture
samyang_50_1p2_as_umc_cs,Elements,9,Optics
samyang_50_1p2_as_umc_cs,Groups,7,Optics
samyang_50_1p2_as_umc_cs,Special elements / coatings,2 aspherical elements + Ultra Multi Coating,Optics
samyang_50_1p2_as_umc_cs,Minimum focus,0.50 m (19.69″),Focus
samyang_50_1p2_as_umc_cs,Autofocus,No,Focus
samyang_50_1p2_as_umc_cs,Full time manual,Yes,Focus
samyang_50_1p2_as_umc_cs,Focus method,Internal,Focus
samyang_50_1p2_as_umc_cs,Distance scale,Yes,Focus
samyang_50_1p2_as_umc_cs,DoF scale,Yes,Focus
samyang_50_1p2_as_umc_cs,Weight,375 g (0.83 lb),Physical
samyang_50_1p2_as_umc_cs,Diameter,68 mm (2.66″),Physical
samyang_50_1p2_as_umc_cs,Length,74 mm (2.92″),Physical
samyang_50_1p2_as_umc_cs,Sealing,No,Physical
samyang_50_1p2_as_umc_cs,Colour,Black,Physical
samyang_50_1p2_as_umc_cs,Filter thread,62.0 mm,Physical
samyang_50_1p2_as_umc_cs,Hood supplied,Yes,Physical
samyang_50_1p2_as_umc_cs,Tripod collar,No,Physical
zeiss_milvus_100_2p0,Lens type,Prime lens,Principal specifications
zeiss_milvus_100_2p0,Max Format size,35mm FF,Principal specifications
zeiss_milvus_100_2p0,Focal length,100 mm,Principal specifications
zeiss_milvus_100_2p0,Image stabilization,No,Principal specifications
zeiss_milvus_100_2p0,Lens mount,"Canon EF, Nikon F (FX)",Principal specifications
zeiss_milvus_100_2p0,Maximum aperture,F2,Aperture
zeiss_milvus_100_2p0,Minimum aperture,F22,Aperture
zeiss_milvus_100_2p0,Elements,9,Optics
zeiss_milvus_100_2p0,Groups,8,Optics
zeiss_milvus_100_2p0,Special elements / coatings,"2 APD elements, T* coating",Optics
zeiss_milvus_100_2p0,Minimum focus,0.44 m (17.32″),Focus
zeiss_milvus_100_2p0,Maximum magnification,0.5×,Focus
zeiss_milvus_100_2p0,Autofocus,No,Focus
zeiss_milvus_100_2p0,Distance scale,Yes,Focus
zeiss_milvus_100_2p0,DoF scale,Yes,Focus
zeiss_milvus_100_2p0,Weight,843 g (1.86 lb),Physical
zeiss_milvus_100_2p0,Diameter,81 mm (3.17″),Physical
zeiss_milvus_100_2p0,Length,104 mm (4.09″),Physical
zeiss_milvus_100_2p0,Sealing,Yes,Physical
zeiss_milvus_100_2p0,Filter thread,67.0 mm,Physical
zeiss_milvus_100_2p0,Hood supplied,Yes,Physical
zeiss_milvus_50_1p4,Lens type,Prime lens,Principal specifications
zeiss_milvus_50_1p4,Max Format size,35mm FF,Principal specifications
zeiss_milvus_50_1p4,Focal length,50 mm,Principal specifications
zeiss_milvus_50_1p4,Image stabilization,No,Principal specifications
zeiss_milvus_50_1p4,Lens mount,"Canon EF, Nikon F (FX)",Principal specifications
zeiss_milvus_50_1p4,Maximum aperture,F1.4,Aperture
zeiss_milvus_50_1p4,Minimum aperture,F16,Aperture
zeiss_milvus_50_1p4,Elements,10,Optics
zeiss_milvus_50_1p4,Groups,8,Optics
zeiss_milvus_50_1p4,Special elements / coatings,"4 APD, 1 ASPH",Optics
zeiss_milvus_50_1p4,Minimum focus,0.45 m (17.72″),Focus
zeiss_milvus_50_1p4,Maximum magnification,0.15×,Focus
zeiss_milvus_50_1p4,Autofocus,No,Focus
zeiss_milvus_50_1p4,Full time manual,Yes,Focus
zeiss_milvus_50_1p4,Distance scale,Yes,Focus
zeiss_milvus_50_1p4,DoF scale,Yes,Focus
zeiss_milvus_50_1p4,Weight,922 g (2.03 lb),Physical
zeiss_milvus_50_1p4,Diameter,83 mm (3.26″),Physical
zeiss_milvus_50_1p4,Length,98 mm (3.84″),Physical
zeiss_milvus_50_1p4,Sealing,Yes,Physical
zeiss_milvus_50_1p4,Filter thread,67.0 mm,Physical
zeiss_milvus_50_1p4,Hood supplied,Yes,Physical
zeiss_milvus_50_1p4,Tripod collar,No,Physical
zeiss_milvus_21_2p8,Lens type,Prime lens,Principal specifications
zeiss_milvus_21_2p8,Max Format size,35mm FF,Principal specifications
zeiss_milvus_21_2p8,Focal length,21 mm,Principal specifications
zeiss_milvus_21_2p8,Image stabilization,No,Principal specifications
zeiss_milvus_21_2p8,Lens mount,"Canon EF, Nikon F (DX)",Principal specifications
zeiss_milvus_21_2p8,Maximum aperture,F2.8,Aperture
zeiss_milvus_21_2p8,Minimum aperture,F22,Aperture
zeiss_milvus_21_2p8,Aperture ring,Yes,Aperture
zeiss_milvus_21_2p8,Elements,16,Optics
zeiss_milvus_21_2p8,Groups,13,Optics
zeiss_milvus_21_2p8,Special elements / coatings,4 APD,Optics
zeiss_milvus_21_2p8,Minimum focus,0.22 m (8.66″),Focus
zeiss_milvus_21_2p8,Maximum magnification,0.2×,Focus
zeiss_milvus_21_2p8,Autofocus,No,Focus
zeiss_milvus_21_2p8,Full time manual,Yes,Focus
zeiss_milvus_21_2p8,Focus method,Internal,Focus
zeiss_milvus_21_2p8,Distance scale,No,Focus
zeiss_milvus_21_2p8,DoF scale,Yes,Focus
zeiss_milvus_21_2p8,Weight,851 g (1.88 lb),Physical
zeiss_milvus_21_2p8,Diameter,72 mm (2.85″),Physical
zeiss_milvus_21_2p8,Length,95 mm (3.74″),Physical
zeiss_milvus_21_2p8,Sealing,Yes,Physical
zeiss_milvus_21_2p8,Filter thread,82.0 mm,Physical
zeiss_milvus_21_2p8,Hood supplied,Yes,Physical
zeiss_milvus_21_2p8,Tripod collar,No,Physical
zeiss_milvus_50_2_m,Lens type,Prime lens,Principal specifications
zeiss_milvus_50_2_m,Max Format size,35mm FF,Principal specifications
zeiss_milvus_50_2_m,Focal length,50 mm,Principal specifications
zeiss_milvus_50_2_m,Image stabilization,No,Principal specifications
zeiss_milvus_50_2_m,Lens mount,"Canon EF, Nikon F (FX)",Principal specifications
zeiss_milvus_50_2_m,Maximum aperture,F2,Aperture
zeiss_milvus_50_2_m,Minimum aperture,F22,Aperture
zeiss_milvus_50_2_m,Elements,8,Optics
zeiss_milvus_50_2_m,Groups,6,Optics
zeiss_milvus_50_2_m,Special elements / coatings,T* coating,Optics
zeiss_milvus_50_2_m,Minimum focus,0.24 m (9.45″),Focus
zeiss_milvus_50_2_m,Maximum magnification,0.5×,Focus
zeiss_milvus_50_2_m,Autofocus,No,Focus
zeiss_milvus_50_2_m,Distance scale,Yes,Focus
zeiss_milvus_50_2_m,DoF scale,Yes,Focus
zeiss_milvus_50_2_m,Weight,730 g (1.61 lb),Physical
zeiss_milvus_50_2_m,Diameter,81 mm (3.19″),Physical
zeiss_milvus_50_2_m,Length,75 mm (2.96″),Physical
zeiss_milvus_50_2_m,Sealing,Yes,Physical
zeiss_milvus_50_2_m,Filter thread,67.0 mm,Physical
zeiss_milvus_50_2_m,Hood supplied,Yes,Physical
zeiss_milvus_50_2_m,Tripod collar,Yes,Physical
tamron_sp_35_1p8_di_vc_usd,Lens type,Prime lens,Principal specifications
tamron_sp_35_1p8_di_vc_usd,Max Format size,35mm FF,Principal specifications
tamron_sp_35_1p8_di_vc_usd,Focal length,35 mm,Principal specifications
tamron_sp_35_1p8_di_vc_usd,Image stabilization,"Yes (Canon, Nikon only)",Principal specifications
tamron_sp_35_1p8_di_vc_usd,Lens mount,"Canon EF, Nikon F (FX), Sony/Minolta Alpha",Principal specifications
tamron_sp_35_1p8_di_vc_usd,Maximum aperture,F1.8,Aperture
tamron_sp_35_1p8_di_vc_usd,Minimum aperture,F16,Aperture
tamron_sp_35_1p8_di_vc_usd,Aperture ring,No,Aperture
tamron_sp_35_1p8_di_vc_usd,Number of diaphragm blades,9,Aperture
tamron_sp_35_1p8_di_vc_usd,Elements,10,Optics
tamron_sp_35_1p8_di_vc_usd,Groups,9,Optics
tamron_sp_35_1p8_di_vc_usd,Special elements / coatings,"Two aspherical, one LD, one XLD element + fluorine, eBAND, and BBAR coatings.",Optics
tamron_sp_35_1p8_di_vc_usd,Minimum focus,0.20 m (7.87″),Focus
tamron_sp_35_1p8_di_vc_usd,Maximum magnification,0.4×,Focus
tamron_sp_35_1p8_di_vc_usd,Autofocus,Yes,Focus
tamron_sp_35_1p8_di_vc_usd,Motor type,Ring-type ultrasonic,Focus
tamron_sp_35_1p8_di_vc_usd,Full time manual,Yes,Focus
tamron_sp_35_1p8_di_vc_usd,Focus method,Internal,Focus
tamron_sp_35_1p8_di_vc_usd,Distance scale,Yes,Focus
tamron_sp_35_1p8_di_vc_usd,Weight,480 g (1.06 lb),Physical
tamron_sp_35_1p8_di_vc_usd,Diameter,80 mm (3.17″),Physical
tamron_sp_35_1p8_di_vc_usd,Length,81 mm (3.18″),Physical
tamron_sp_35_1p8_di_vc_usd,Sealing,Yes,Physical
tamron_sp_35_1p8_di_vc_usd,Colour,Black,Physical
tamron_sp_35_1p8_di_vc_usd,Filter thread,67.0 mm,Physical
tamron_sp_35_1p8_di_vc_usd,Hood supplied,Yes,Physical
tamron_sp_35_1p8_di_vc_usd,Tripod collar,No,Physical
tamron_sp_45_1p8_di_vc_usd,Lens type,Prime lens,Principal specifications
tamron_sp_45_1p8_di_vc_usd,Max Format size,35mm FF,Principal specifications
tamron_sp_45_1p8_di_vc_usd,Focal length,45 mm,Principal specifications
tamron_sp_45_1p8_di_vc_usd,Image stabilization,"Yes (Canon, Nikon only)",Principal specifications
tamron_sp_45_1p8_di_vc_usd,Lens mount,"Canon EF, Nikon F (FX), Sony/Minolta Alpha",Principal specifications
tamron_sp_45_1p8_di_vc_usd,Maximum aperture,F1.8,Aperture
tamron_sp_45_1p8_di_vc_usd,Minimum aperture,F16,Aperture
tamron_sp_45_1p8_di_vc_usd,Aperture ring,No,Aperture
tamron_sp_45_1p8_di_vc_usd,Number of diaphragm blades,9,Aperture
tamron_sp_45_1p8_di_vc_usd,Elements,10,Optics
tamron_sp_45_1p8_di_vc_usd,Groups,8,Optics
tamron_sp_45_1p8_di_vc_usd,Special elements / coatings,"Two aspherical and one LD element + fluorine, eBAND, and BBAR coatings.",Optics
tamron_sp_45_1p8_di_vc_usd,Minimum focus,0.29 m (11.42″),Focus
tamron_sp_45_1p8_di_vc_usd,Maximum magnification,0.3×,Focus
tamron_sp_45_1p8_di_vc_usd,Autofocus,Yes,Focus
tamron_sp_45_1p8_di_vc_usd,Motor type,Ring-type ultrasonic,Focus
tamron_sp_45_1p8_di_vc_usd,Full time manual,Yes,Focus
tamron_sp_45_1p8_di_vc_usd,Focus method,Internal,Focus
tamron_sp_45_1p8_di_vc_usd,Distance scale,Yes,Focus
tamron_sp_45_1p8_di_vc_usd,Weight,540 g (1.19 lb),Physical
tamron_sp_45_1p8_di_vc_usd,Diameter,80 mm (3.17″),Physical
tamron_sp_45_1p8_di_vc_usd,Length,92 mm (3.61″),Physical
tamron_sp_45_1p8_di_vc_usd,Sealing,Yes,Physical
tamron_sp_45_1p8_di_vc_usd,Colour,Black,Physical
tamron_sp_45_1p8_di_vc_usd,Filter thread,67.0 mm,Physical
tamron_sp_45_1p8_di_vc_usd,Hood supplied,Yes,Physical
tamron_sp_45_1p8_di_vc_usd,Tripod collar,No,Physical
panasonic_25_1p7_asph,Lens type,Prime lens,Principal specifications
panasonic_25_1p7_asph,Max Format size,FourThirds,Principal specifications
panasonic_25_1p7_asph,Focal length,25 mm,Principal specifications
panasonic_25_1p7_asph,Image stabilization,No,Principal specifications
panasonic_25_1p7_asph,Lens mount,Micro Four Thirds,Principal specifications
panasonic_25_1p7_asph,Maximum aperture,F1.7,Aperture
panasonic_25_1p7_asph,Minimum aperture,F22,Aperture
panasonic_25_1p7_asph,Aperture ring,No,Aperture
panasonic_25_1p7_asph,Number of diaphragm blades,7,Aperture
panasonic_25_1p7_asph,Aperture notes,Circular blades,Aperture
panasonic_25_1p7_asph,Elements,8,Optics
panasonic_25_1p7_asph,Groups,7,Optics
panasonic_25_1p7_asph,Special elements / coatings,2 aspherical + 1 UHR element,Optics
panasonic_25_1p7_asph,Minimum focus,0.25 m (9.84″),Focus
panasonic_25_1p7_asph,Maximum magnification,0.14×,Focus
panasonic_25_1p7_asph,Autofocus,Yes,Focus
panasonic_25_1p7_asph,Motor type,Stepper motor,Focus
panasonic_25_1p7_asph,Full time manual,N/A,Focus
panasonic_25_1p7_asph,Focus method,Internal,Focus
panasonic_25_1p7_asph,Distance scale,No,Focus
